idSess,soc_dis,t_dis,g,idx_theta_w,idx_theta_l
3261657,0.05893323479191541,6.0,0.6054321344782831,0,2
3262038,0.0,0.0,0.46824939628865037,-1,1
3262129,0.08749642925553869,6.0,0.6282826900491818,1,2
3262170,0.05893323479191541,3.0,0.4053784905265786,0,1
3262208,0.0,0.0,0.6683030402403549,-1,-1
3262308,0.0,0.0,0.46824939628865037,-1,1
3262735,0.0,0.0,0.6683030402403549,-1,-1
3262383,0.0,0.0,0.6683030402403549,-1,-1
3262324,0.0,0.0,0.6054321344782831,0,-1
3262404,0.0,0.0,0.46824939628865037,-1,1
3262516,0.0,0.0,0.6683030402403549,-1,-1
3262598,0.05893323479191541,6.0,0.6054321344782831,0,2
3262697,0.05893323479191541,3.0,0.4053784905265786,0,1
3262660,0.08749642925553869,6.0,0.6282826900491818,1,2
3262737,0.08749642925553869,3.0,0.42822904609747725,1,1
3262755,0.0,0.0,0.6054321344782831,0,-1
3262795,0.0,0.0,0.3539560514921607,-1,0
3262784,0.15419701290749385,2.0,0.3539560514921607,2,0
3262781,0.0,0.0,0.6683030402403549,-1,2
3262845,0.0,0.0,0.3539560514921607,-1,0
3262848,0.05893323479191541,6.0,0.6054321344782831,0,2
3262917,0.05893323479191541,3.0,0.4053784905265786,0,1
3262979,0.05893323479191541,3.0,0.4053784905265786,0,1
3262921,0.08749642925553869,6.0,0.6282826900491818,1,2
3262957,0.15419701290749385,6.0,0.6683030402403549,2,2
3263089,0.0,0.0,0.6282826900491818,1,-1
3263092,0.0,0.0,0.46824939628865037,-1,1
3263141,0.0,0.0,0.6054321344782831,0,-1
3263117,0.0,0.0,0.6054321344782831,0,-1
3263127,0.05893323479191541,3.0,0.4053784905265786,0,1
3263123,0.15419701290749385,6.0,0.6683030402403549,2,2
3263228,0.0,0.0,0.46824939628865037,-1,1
3263342,0.0,0.0,0.6054321344782831,0,-1
3263419,0.15419701290749385,3.0,0.46824939628865037,2,1
3263398,0.05893323479191541,3.0,0.4053784905265786,0,1
3263583,0.0,0.0,0.6282826900491818,1,-1
3263592,0.0,0.0,0.6054321344782831,0,-1
3263542,0.0,0.0,0.6054321344782831,0,-1
3263607,0.0,0.0,0.6683030402403549,-1,-1
3263617,0.08749642925553869,6.0,0.6282826900491818,1,2
3263552,0.0,0.0,0.46824939628865037,-1,1
3263694,0.05893323479191541,6.0,0.6054321344782831,0,2
3263706,0.0,0.0,0.46824939628865037,-1,1
3263753,0.0,0.0,0.6683030402403549,-1,-1
3263781,0.15419701290749385,6.0,0.6683030402403549,2,2
3263887,0.08749642925553869,6.0,0.6282826900491818,1,2
3264002,0.15419701290749385,3.0,0.46824939628865037,2,1
3263986,0.15419701290749385,2.0,0.3539560514921607,2,0
3264007,0.0,0.0,0.6683030402403549,-1,2
3264097,0.0,0.0,0.6054321344782831,0,-1
3264248,0.15419701290749385,2.0,0.3539560514921607,2,0
3264278,0.0,0.0,0.6054321344782831,0,-1
3264289,0.0,0.0,0.46824939628865037,-1,1
3264328,0.0,0.0,0.6054321344782831,0,-1
3264326,0.0,0.0,0.3539560514921607,-1,0
3264322,0.05893323479191541,3.0,0.4053784905265786,0,1
3264325,0.0,0.0,0.46824939628865037,-1,1
3264379,0.0,0.0,0.46824939628865037,-1,1
3264470,0.0,0.0,0.6683030402403549,-1,-1
3264458,0.0,0.0,0.6683030402403549,-1,-1
3264493,0.0,0.0,0.6683030402403549,-1,2
3264507,0.0,0.0,0.6683030402403549,-1,-1
3264539,0.15419701290749385,3.0,0.46824939628865037,2,1
3264650,0.0,0.0,0.6683030402403549,-1,-1
3264703,0.0,0.0,0.46824939628865037,-1,1
3264656,0.05893323479191541,3.0,0.4053784905265786,0,1
3264654,0.05893323479191541,3.0,0.4053784905265786,0,1
3264706,0.15419701290749385,2.0,0.3539560514921607,2,0
3264729,0.0,0.0,0.6054321344782831,0,-1
3264831,0.08749642925553869,3.0,0.42822904609747725,1,1
3264826,0.15419701290749385,2.0,0.3539560514921607,2,0
3264865,0.05893323479191541,3.0,0.4053784905265786,0,1
3264885,0.08749642925553869,6.0,0.6282826900491818,1,2
3264961,0.0,0.0,0.6683030402403549,-1,-1
3264938,0.15419701290749385,2.0,0.3539560514921607,2,0
3265030,0.0,0.0,0.6054321344782831,0,-1
3265007,0.0,0.0,0.6054321344782831,0,-1
3265012,0.0,0.0,0.46824939628865037,-1,1
3265020,0.05893323479191541,3.0,0.4053784905265786,0,1
3265111,0.0,0.0,0.3539560514921607,-1,0
3265118,0.0,0.0,0.6054321344782831,0,-1
3265112,0.08749642925553869,3.0,0.42822904609747725,1,1
3265170,0.0,0.0,0.3539560514921607,-1,0
3265153,0.0,0.0,0.6683030402403549,-1,-1
3265431,0.0,0.0,0.6054321344782831,0,-1
3265410,0.0,0.0,0.6683030402403549,-1,-1
3265380,0.15419701290749385,6.0,0.6683030402403549,2,2
3265436,0.0,0.0,0.46824939628865037,-1,1
3265438,0.0,0.0,0.6282826900491818,1,-1
3265551,0.0,0.0,0.46824939628865037,-1,1
3265622,0.0,0.0,0.6282826900491818,1,-1
3265647,0.0,0.0,0.3539560514921607,-1,0
3265652,0.0,0.0,0.6683030402403549,-1,-1
3265681,0.05893323479191541,3.0,0.4053784905265786,0,1
3265755,0.0,0.0,0.6683030402403549,-1,-1
3265711,0.0,0.0,0.46824939628865037,-1,1
3265801,0.0,0.0,0.6683030402403549,-1,-1
3265835,0.0,0.0,0.6054321344782831,0,-1
3265860,0.0,0.0,0.6054321344782831,0,-1
3265916,0.08749642925553869,3.0,0.42822904609747725,1,1
3265881,0.08749642925553869,6.0,0.6282826900491818,1,2
3265885,0.08749642925553869,6.0,0.6282826900491818,1,2
3266022,0.0,0.0,0.6054321344782831,0,-1
3266021,0.15419701290749385,6.0,0.6683030402403549,2,2
3266040,0.05893323479191541,6.0,0.6054321344782831,0,2
3266090,0.0,0.0,0.46824939628865037,-1,1
3266100,0.15419701290749385,3.0,0.46824939628865037,2,1
3266145,0.0,0.0,0.6282826900491818,1,-1
3266117,0.0,0.0,0.6683030402403549,-1,-1
3266216,0.0,0.0,0.3539560514921607,-1,0
3266190,0.05893323479191541,3.0,0.4053784905265786,0,1
3266297,0.0,0.0,0.6282826900491818,1,-1
3266302,0.0,0.0,0.6054321344782831,0,-1
3266239,0.0,0.0,0.46824939628865037,-1,1
3266371,0.0,0.0,0.6054321344782831,0,-1
3266376,0.0,0.0,0.3539560514921607,-1,0
3266423,0.0,0.0,0.46824939628865037,-1,1
3266437,0.0,0.0,0.6683030402403549,-1,-1
3266328,0.0,0.0,0.6683030402403549,-1,-1
3266396,0.0,0.0,0.46824939628865037,-1,1
3266414,0.05893323479191541,3.0,0.4053784905265786,0,1
3266412,0.0,0.0,0.46824939628865037,-1,1
3266526,0.0,0.0,0.6054321344782831,0,-1
3266460,0.0,0.0,0.6054321344782831,0,-1
3266520,0.15419701290749385,2.0,0.3539560514921607,2,0
3266734,0.0,0.0,0.3539560514921607,-1,0
3266756,0.0,0.0,0.6683030402403549,-1,-1
3266791,0.0,0.0,0.6054321344782831,0,-1
3266825,0.0,0.0,0.6054321344782831,0,-1
3266817,0.05893323479191541,3.0,0.4053784905265786,0,1
3266951,0.15419701290749385,2.0,0.3539560514921607,2,0
3267059,0.0,0.0,0.46824939628865037,-1,1
3267131,0.15419701290749385,3.0,0.46824939628865037,2,1
3267224,0.08749642925553869,3.0,0.42822904609747725,1,1
3267267,0.08749642925553869,3.0,0.42822904609747725,1,1
3267266,0.0,0.0,0.6683030402403549,-1,-1
3267625,0.0,0.0,0.46824939628865037,-1,1
3267282,0.0,0.0,0.6683030402403549,-1,-1
3267322,0.0,0.0,0.3539560514921607,-1,0
3267534,0.0,0.0,0.6683030402403549,-1,-1
3267569,0.0,0.0,0.3539560514921607,-1,0
3267570,0.0,0.0,0.6054321344782831,0,-1
3267777,0.08749642925553869,3.0,0.42822904609747725,1,1
3267759,0.0,0.0,0.46824939628865037,-1,1
3267850,0.08749642925553869,3.0,0.42822904609747725,1,1
3267916,0.15419701290749385,2.0,0.3539560514921607,2,0
3267953,0.15419701290749385,2.0,0.3539560514921607,2,0
3268088,0.0,0.0,0.6683030402403549,-1,-1
3268072,0.15419701290749385,3.0,0.46824939628865037,2,1
3268057,0.0,0.0,0.6683030402403549,-1,-1
3268171,0.08749642925553869,3.0,0.42822904609747725,1,1
3268165,0.05893323479191541,6.0,0.6054321344782831,0,2
3268148,0.0,0.0,0.6054321344782831,0,-1
3268145,0.05893323479191541,3.0,0.4053784905265786,0,1
3268115,0.0,0.0,0.6683030402403549,-1,-1
3268271,0.0,0.0,0.3539560514921607,-1,0
3268444,0.0,0.0,0.6683030402403549,-1,-1
3268417,0.0,0.0,0.3539560514921607,-1,0
3268455,0.0,0.0,0.6683030402403549,-1,-1
3268574,0.0,0.0,0.6683030402403549,-1,-1
3268553,0.0,0.0,0.6683030402403549,-1,-1
3268535,0.08749642925553869,3.0,0.42822904609747725,1,1
3268582,0.0,0.0,0.6282826900491818,1,-1
3268613,0.0,0.0,0.6683030402403549,-1,-1
3268699,0.0,0.0,0.3539560514921607,-1,0
3268746,0.08749642925553869,3.0,0.42822904609747725,1,1
3268947,0.0,0.0,0.46824939628865037,-1,1
3268914,0.0,0.0,0.3539560514921607,-1,0
3268961,0.15419701290749385,2.0,0.3539560514921607,2,0
3269016,0.0,0.0,0.6683030402403549,-1,2
3269000,0.0,0.0,0.6054321344782831,0,-1
3269036,0.08749642925553869,3.0,0.42822904609747725,1,1
3269044,0.15419701290749385,2.0,0.3539560514921607,2,0
3269075,0.15419701290749385,6.0,0.6683030402403549,2,2
3269090,0.0,0.0,0.6683030402403549,-1,-1
3269240,0.0,0.0,0.6054321344782831,0,-1
3269152,0.05893323479191541,3.0,0.4053784905265786,0,1
3269230,0.15419701290749385,6.0,0.6683030402403549,2,2
3269249,0.05893323479191541,6.0,0.6054321344782831,0,2
3269288,0.0,0.0,0.6683030402403549,-1,-1
3269314,0.15419701290749385,6.0,0.6683030402403549,2,2
3269374,0.0,0.0,0.46824939628865037,-1,1
3269424,0.0,0.0,0.3539560514921607,-1,0
3269427,0.0,0.0,0.6054321344782831,0,-1
3269410,0.05893323479191541,6.0,0.6054321344782831,0,2
3269441,0.08749642925553869,3.0,0.42822904609747725,1,1
3269483,0.0,0.0,0.6683030402403549,-1,-1
3269447,0.0,0.0,0.6054321344782831,0,-1
3269525,0.0,0.0,0.6683030402403549,-1,-1
3269543,0.0,0.0,0.6054321344782831,0,-1
3269602,0.0,0.0,0.46824939628865037,-1,1
3269593,0.0,0.0,0.6054321344782831,0,-1
3269665,0.0,0.0,0.6683030402403549,-1,-1
3269672,0.0,0.0,0.6683030402403549,-1,-1
3269686,0.0,0.0,0.6054321344782831,0,-1
3269716,0.0,0.0,0.6054321344782831,0,-1
3269940,0.0,0.0,0.46824939628865037,-1,1
3269984,0.0,0.0,0.6683030402403549,-1,2
3270034,0.0,0.0,0.6683030402403549,-1,-1
3270017,0.0,0.0,0.6683030402403549,-1,-1
3270009,0.15419701290749385,6.0,0.6683030402403549,2,2
3270137,0.05893323479191541,6.0,0.6054321344782831,0,2
3270297,0.08749642925553869,3.0,0.42822904609747725,1,1
3270316,0.0,0.0,0.6054321344782831,0,-1
3270217,0.15419701290749385,2.0,0.3539560514921607,2,0
3270370,0.0,0.0,0.6683030402403549,-1,-1
3270381,0.0,0.0,0.6683030402403549,-1,-1
3270420,0.05893323479191541,3.0,0.4053784905265786,0,1
3270418,0.15419701290749385,2.0,0.3539560514921607,2,0
3270447,0.0,0.0,0.6683030402403549,-1,-1
3270558,0.0,0.0,0.6683030402403549,-1,2
3270656,0.0,0.0,0.6054321344782831,0,-1
3270722,0.0,0.0,0.6054321344782831,0,-1
3270780,0.0,0.0,0.6683030402403549,-1,-1
3270857,0.05893323479191541,6.0,0.6054321344782831,0,2
3270960,0.0,0.0,0.6683030402403549,-1,-1
3271015,0.15419701290749385,2.0,0.3539560514921607,2,0
3271079,0.0,0.0,0.6054321344782831,0,-1
3271070,0.05893323479191541,3.0,0.4053784905265786,0,1
3271077,0.0,0.0,0.46824939628865037,-1,1
3271148,0.0,0.0,0.6054321344782831,0,-1
3271171,0.05893323479191541,3.0,0.4053784905265786,0,1
3271317,0.0,0.0,0.46824939628865037,-1,1
3271420,0.0,0.0,0.46824939628865037,-1,1
3271356,0.0,0.0,0.6054321344782831,0,-1
3271557,0.0,0.0,0.6683030402403549,-1,-1
3271549,0.0,0.0,0.6054321344782831,0,-1
3271539,0.05893323479191541,3.0,0.4053784905265786,0,1
3271533,0.0,0.0,0.46824939628865037,-1,1
3271503,0.0,0.0,0.6054321344782831,0,-1
3271511,0.0,0.0,0.6054321344782831,0,-1
3271594,0.05893323479191541,3.0,0.4053784905265786,0,1
3271579,0.05893323479191541,6.0,0.6054321344782831,0,2
3271662,0.0,0.0,0.3539560514921607,-1,0
3271677,0.05893323479191541,3.0,0.4053784905265786,0,1
3271640,0.0,0.0,0.46824939628865037,-1,1
3271735,0.0,0.0,0.46824939628865037,-1,1
3271767,0.08749642925553869,3.0,0.42822904609747725,1,1
3271812,0.0,0.0,0.6054321344782831,0,-1
3271891,0.0,0.0,0.6054321344782831,0,-1
3271871,0.0,0.0,0.46824939628865037,-1,1
3271958,0.0,0.0,0.46824939628865037,-1,1
3271944,0.0,0.0,0.6054321344782831,0,-1
3272022,0.0,0.0,0.6683030402403549,-1,-1
3272268,0.0,0.0,0.6054321344782831,0,-1
3271979,0.0,0.0,0.46824939628865037,-1,1
3272041,0.0,0.0,0.6054321344782831,0,-1
3272042,0.05893323479191541,3.0,0.4053784905265786,0,1
3272080,0.0,0.0,0.46824939628865037,-1,1
3272079,0.15419701290749385,3.0,0.46824939628865037,2,1
3272119,0.05893323479191541,3.0,0.4053784905265786,0,1
3272203,0.15419701290749385,6.0,0.6683030402403549,2,2
3272304,0.0,0.0,0.46824939628865037,-1,1
3272498,0.0,0.0,0.6054321344782831,0,-1
3272576,0.0,0.0,0.6683030402403549,-1,-1
3272624,0.0,0.0,0.46824939628865037,-1,1
3272587,0.05893323479191541,3.0,0.4053784905265786,0,1
3272563,0.15419701290749385,2.0,0.3539560514921607,2,0
3272668,0.0,0.0,0.6054321344782831,0,-1
3272683,0.0,0.0,0.6683030402403549,-1,-1
3272671,0.0,0.0,0.6054321344782831,0,-1
3272740,0.0,0.0,0.46824939628865037,-1,1
3272770,0.0,0.0,0.6683030402403549,-1,-1
3272836,0.0,0.0,0.6282826900491818,1,-1
3272799,0.0,0.0,0.6683030402403549,-1,-1
3272845,0.0,0.0,0.6054321344782831,0,-1
3272881,0.0,0.0,0.6683030402403549,-1,-1
3273061,0.0,0.0,0.6054321344782831,0,-1
3273049,0.0,0.0,0.6054321344782831,0,-1
3273103,0.0,0.0,0.6054321344782831,0,-1
3273135,0.0,0.0,0.6054321344782831,0,-1
3273223,0.0,0.0,0.6683030402403549,-1,-1
3273196,0.0,0.0,0.6054321344782831,0,-1
3273265,0.0,0.0,0.46824939628865037,-1,1
3273408,0.0,0.0,0.3539560514921607,-1,0
3273501,0.15419701290749385,3.0,0.46824939628865037,2,1
3273541,0.0,0.0,0.6054321344782831,0,-1
3273590,0.0,0.0,0.46824939628865037,-1,1
3273646,0.0,0.0,0.6683030402403549,-1,-1
3273659,0.0,0.0,0.46824939628865037,-1,1
3273809,0.0,0.0,0.6054321344782831,0,-1
3273822,0.0,0.0,0.6054321344782831,0,-1
3273893,0.0,0.0,0.6282826900491818,1,-1
3273874,0.0,0.0,0.6683030402403549,-1,-1
3273903,0.0,0.0,0.6683030402403549,-1,-1
3273929,0.0,0.0,0.6054321344782831,0,-1
3274021,0.0,0.0,0.6683030402403549,-1,-1
3273970,0.0,0.0,0.3539560514921607,-1,0
3274025,0.0,0.0,0.6054321344782831,0,-1
3274017,0.0,0.0,0.6054321344782831,0,-1
3273955,0.0,0.0,0.46824939628865037,-1,1
3273987,0.0,0.0,0.6683030402403549,-1,-1
3274035,0.0,0.0,0.3539560514921607,-1,0
3274068,0.15419701290749385,2.0,0.3539560514921607,2,0
3274171,0.0,0.0,0.6683030402403549,-1,-1
3274160,0.05893323479191541,3.0,0.4053784905265786,0,1
3274310,0.0,0.0,0.46824939628865037,-1,1
3274316,0.0,0.0,0.46824939628865037,-1,1
3274255,0.08749642925553869,6.0,0.6282826900491818,1,2
3274424,0.0,0.0,0.6683030402403549,-1,-1
3274359,0.0,0.0,0.46824939628865037,-1,1
3274348,0.15419701290749385,2.0,0.3539560514921607,2,0
3274497,0.0,0.0,0.6054321344782831,0,-1
3274591,0.0,0.0,0.3539560514921607,-1,0
3274561,0.0,0.0,0.6683030402403549,-1,-1
3274618,0.0,0.0,0.6054321344782831,0,-1
3274617,0.08749642925553869,3.0,0.42822904609747725,1,1
3274648,0.15419701290749385,3.0,0.46824939628865037,2,1
3274686,0.0,0.0,0.6683030402403549,-1,-1
3274714,0.0,0.0,0.6683030402403549,-1,-1
3274741,0.0,0.0,0.46824939628865037,-1,1
3274767,0.0,0.0,0.46824939628865037,-1,1
3274781,0.0,0.0,0.6054321344782831,0,-1
3274826,0.0,0.0,0.6683030402403549,-1,-1
3274827,0.0,0.0,0.6683030402403549,-1,-1
3274823,0.0,0.0,0.6054321344782831,0,-1
3274855,0.08749642925553869,3.0,0.42822904609747725,1,1
3274866,0.05893323479191541,6.0,0.6054321344782831,0,2
3274949,0.0,0.0,0.6683030402403549,-1,-1
3274967,0.0,0.0,0.6683030402403549,-1,-1
3275026,0.0,0.0,0.6683030402403549,-1,-1
3275041,0.0,0.0,0.6054321344782831,0,-1
3275035,0.0,0.0,0.6054321344782831,0,-1
3275080,0.0,0.0,0.46824939628865037,-1,1
3275223,0.0,0.0,0.6683030402403549,-1,-1
3275263,0.08749642925553869,3.0,0.42822904609747725,1,1
3275340,0.0,0.0,0.46824939628865037,-1,1
3275354,0.0,0.0,0.6683030402403549,-1,-1
3275458,0.08749642925553869,3.0,0.42822904609747725,1,1
3275430,0.0,0.0,0.6683030402403549,-1,-1
3275482,0.0,0.0,0.46824939628865037,-1,1
3275486,0.0,0.0,0.6683030402403549,-1,-1
3275499,0.0,0.0,0.6683030402403549,-1,2
3275528,0.08749642925553869,6.0,0.6282826900491818,1,2
3275592,0.15419701290749385,2.0,0.3539560514921607,2,0
3275642,0.0,0.0,0.46824939628865037,-1,1
3275628,0.0,0.0,0.6054321344782831,0,-1
3275665,0.08749642925553869,3.0,0.42822904609747725,1,1
3275760,0.0,0.0,0.6054321344782831,0,-1
3275757,0.08749642925553869,6.0,0.6282826900491818,1,2
3275773,0.0,0.0,0.6054321344782831,0,-1
3275812,0.08749642925553869,3.0,0.42822904609747725,1,1
3275779,0.05893323479191541,6.0,0.6054321344782831,0,2
3275781,0.08749642925553869,3.0,0.42822904609747725,1,1
3275886,0.0,0.0,0.6683030402403549,-1,-1
3275910,0.0,0.0,0.6683030402403549,-1,-1
3275932,0.0,0.0,0.6054321344782831,0,-1
3276001,0.0,0.0,0.6683030402403549,-1,-1
3276033,0.0,0.0,0.6054321344782831,0,-1
3276034,0.0,0.0,0.6683030402403549,-1,-1
3276115,0.0,0.0,0.46824939628865037,-1,1
3276143,0.0,0.0,0.6683030402403549,-1,-1
3276179,0.0,0.0,0.3539560514921607,-1,0
3276173,0.05893323479191541,3.0,0.4053784905265786,0,1
3276249,0.08749642925553869,3.0,0.42822904609747725,1,1
3276277,0.0,0.0,0.46824939628865037,-1,1
3276236,0.15419701290749385,6.0,0.6683030402403549,2,2
3276370,0.0,0.0,0.46824939628865037,-1,1
3276503,0.0,0.0,0.6683030402403549,-1,-1
3276430,0.0,0.0,0.46824939628865037,-1,1
3276464,0.0,0.0,0.6683030402403549,-1,2
3276513,0.0,0.0,0.6054321344782831,0,-1
3276604,0.15419701290749385,2.0,0.3539560514921607,2,0
3276594,0.15419701290749385,2.0,0.3539560514921607,2,0
3276794,0.0,0.0,0.6683030402403549,-1,-1
3276697,0.0,0.0,0.6054321344782831,0,-1
3276706,0.05893323479191541,3.0,0.4053784905265786,0,1
3276826,0.05893323479191541,3.0,0.4053784905265786,0,1
3276701,0.0,0.0,0.46824939628865037,-1,1
3276802,0.0,0.0,0.6683030402403549,-1,2
3276784,0.15419701290749385,6.0,0.6683030402403549,2,2
3276752,0.0,0.0,0.6054321344782831,0,-1
3276840,0.0,0.0,0.46824939628865037,-1,1
3276900,0.0,0.0,0.6054321344782831,0,-1
3276947,0.0,0.0,0.6683030402403549,-1,-1
3277124,0.0,0.0,0.6282826900491818,1,-1
3277155,0.0,0.0,0.46824939628865037,-1,1
3277118,0.08749642925553869,3.0,0.42822904609747725,1,1
3277211,0.0,0.0,0.46824939628865037,-1,1
3277294,0.05893323479191541,6.0,0.6054321344782831,0,2
3277317,0.0,0.0,0.3539560514921607,-1,0
3277330,0.0,0.0,0.6683030402403549,-1,-1
3277300,0.0,0.0,0.6683030402403549,-1,-1
3277415,0.05893323479191541,3.0,0.4053784905265786,0,1
3277485,0.0,0.0,0.46824939628865037,-1,1
3277561,0.08749642925553869,6.0,0.6282826900491818,1,2
3277594,0.0,0.0,0.46824939628865037,-1,1
3277609,0.08749642925553869,3.0,0.42822904609747725,1,1
3277618,0.0,0.0,0.6054321344782831,0,-1
3277605,0.0,0.0,0.6683030402403549,-1,2
3277683,0.0,0.0,0.46824939628865037,-1,1
3277725,0.0,0.0,0.6683030402403549,-1,-1
3277751,0.0,0.0,0.46824939628865037,-1,1
3277814,0.05893323479191541,6.0,0.6054321344782831,0,2
3277920,0.0,0.0,0.6054321344782831,0,-1
3277890,0.0,0.0,0.3539560514921607,-1,0
3277983,0.0,0.0,0.6054321344782831,0,-1
3278078,0.0,0.0,0.6054321344782831,0,-1
3278011,0.0,0.0,0.6054321344782831,0,-1
3278076,0.0,0.0,0.46824939628865037,-1,1
3278158,0.0,0.0,0.6683030402403549,-1,-1
3278157,0.0,0.0,0.6683030402403549,-1,-1
3278181,0.0,0.0,0.6683030402403549,-1,-1
3278210,0.0,0.0,0.6054321344782831,0,-1
3278338,0.0,0.0,0.3539560514921607,-1,0
3278341,0.0,0.0,0.46824939628865037,-1,1
3278331,0.0,0.0,0.6054321344782831,0,-1
3278353,0.0,0.0,0.6683030402403549,-1,-1
3278440,0.0,0.0,0.6683030402403549,-1,-1
3278408,0.0,0.0,0.6683030402403549,-1,-1
3278485,0.0,0.0,0.3539560514921607,-1,0
3278623,0.0,0.0,0.46824939628865037,-1,1
3278619,0.0,0.0,0.6054321344782831,0,-1
3278717,0.0,0.0,0.6683030402403549,-1,-1
3278640,0.0,0.0,0.6054321344782831,0,-1
3278718,0.0,0.0,0.6683030402403549,-1,-1
3278722,0.0,0.0,0.6054321344782831,0,-1
3278759,0.05893323479191541,3.0,0.4053784905265786,0,1
3278772,0.15419701290749385,2.0,0.3539560514921607,2,0
3278792,0.05893323479191541,3.0,0.4053784905265786,0,1
3278845,0.05893323479191541,3.0,0.4053784905265786,0,1
3278912,0.15419701290749385,2.0,0.3539560514921607,2,0
3278904,0.0,0.0,0.6683030402403549,-1,-1
3278921,0.0,0.0,0.6683030402403549,-1,-1
3278954,0.0,0.0,0.46824939628865037,-1,1
3279121,0.0,0.0,0.6683030402403549,-1,-1
3279075,0.15419701290749385,2.0,0.3539560514921607,2,0
3279068,0.0,0.0,0.6683030402403549,-1,2
3279130,0.0,0.0,0.6683030402403549,-1,-1
3279114,0.15419701290749385,6.0,0.6683030402403549,2,2
3279298,0.0,0.0,0.6683030402403549,-1,-1
3279316,0.0,0.0,0.46824939628865037,-1,1
3279284,0.15419701290749385,6.0,0.6683030402403549,2,2
3279348,0.0,0.0,0.46824939628865037,-1,1
3279377,0.0,0.0,0.6054321344782831,0,-1
3279379,0.0,0.0,0.6054321344782831,0,-1
3279446,0.0,0.0,0.6683030402403549,-1,-1
3279540,0.0,0.0,0.6054321344782831,0,-1
3279556,0.0,0.0,0.3539560514921607,-1,0
3279646,0.0,0.0,0.6683030402403549,-1,-1
3279764,0.05893323479191541,3.0,0.4053784905265786,0,1
3279662,0.0,0.0,0.6054321344782831,0,-1
3279694,0.15419701290749385,6.0,0.6683030402403549,2,2
3279837,0.0,0.0,0.6683030402403549,-1,-1
3279886,0.0,0.0,0.6683030402403549,-1,-1
3279933,0.0,0.0,0.46824939628865037,-1,1
3279888,0.0,0.0,0.46824939628865037,-1,1
3279914,0.08749642925553869,3.0,0.42822904609747725,1,1
3279966,0.0,0.0,0.6054321344782831,0,-1
3279959,0.05893323479191541,3.0,0.4053784905265786,0,1
3279967,0.0,0.0,0.6683030402403549,-1,-1
3280233,0.05893323479191541,3.0,0.4053784905265786,0,1
3280204,0.08749642925553869,3.0,0.42822904609747725,1,1
3280171,0.0,0.0,0.6054321344782831,0,-1
3280117,0.0,0.0,0.6054321344782831,0,-1
3280297,0.0,0.0,0.6054321344782831,0,-1
3280373,0.05893323479191541,3.0,0.4053784905265786,0,1
3280364,0.08749642925553869,3.0,0.42822904609747725,1,1
3280369,0.08749642925553869,6.0,0.6282826900491818,1,2
3280444,0.0,0.0,0.6683030402403549,-1,-1
3280540,0.0,0.0,0.6054321344782831,0,-1
3280514,0.0,0.0,0.6054321344782831,0,-1
3280497,0.0,0.0,0.46824939628865037,-1,1
3280504,0.0,0.0,0.6054321344782831,0,-1
3280556,0.0,0.0,0.6683030402403549,-1,-1
3280679,0.0,0.0,0.3539560514921607,-1,0
3280773,0.0,0.0,0.6683030402403549,-1,-1
3280733,0.08749642925553869,3.0,0.42822904609747725,1,1
3280760,0.0,0.0,0.6683030402403549,-1,-1
3280703,0.08749642925553869,3.0,0.42822904609747725,1,1
3280709,0.15419701290749385,3.0,0.46824939628865037,2,1
3280721,0.0,0.0,0.46824939628865037,-1,1
3280834,0.0,0.0,0.6683030402403549,-1,-1
3281022,0.0,0.0,0.6282826900491818,1,-1
3281057,0.0,0.0,0.6054321344782831,0,-1
3281071,0.0,0.0,0.6683030402403549,-1,-1
3281124,0.05893323479191541,3.0,0.4053784905265786,0,1
3281174,0.0,0.0,0.46824939628865037,-1,1
3281320,0.08749642925553869,3.0,0.42822904609747725,1,1
3281347,0.15419701290749385,3.0,0.46824939628865037,2,1
3281367,0.05893323479191541,3.0,0.4053784905265786,0,1
3281354,0.15419701290749385,2.0,0.3539560514921607,2,0
3281381,0.05893323479191541,3.0,0.4053784905265786,0,1
3281517,0.0,0.0,0.6054321344782831,0,-1
3281480,0.0,0.0,0.6054321344782831,0,-1
3281452,0.0,0.0,0.46824939628865037,-1,1
3281541,0.0,0.0,0.6683030402403549,-1,-1
3281710,0.0,0.0,0.6683030402403549,-1,-1
3281846,0.0,0.0,0.3539560514921607,-1,0
3281823,0.0,0.0,0.6683030402403549,-1,-1
3281855,0.05893323479191541,3.0,0.4053784905265786,0,1
3281779,0.0,0.0,0.46824939628865037,-1,1
3281756,0.0,0.0,0.46824939628865037,-1,1
3281981,0.0,0.0,0.6054321344782831,0,-1
3281873,0.0,0.0,0.6683030402403549,-1,-1
3281899,0.05893323479191541,3.0,0.4053784905265786,0,1
3281988,0.05893323479191541,3.0,0.4053784905265786,0,1
3282013,0.0,0.0,0.6683030402403549,-1,-1
3282044,0.0,0.0,0.6683030402403549,-1,-1
3281994,0.0,0.0,0.6054321344782831,0,-1
3282002,0.0,0.0,0.6683030402403549,-1,-1
3282043,0.0,0.0,0.46824939628865037,-1,1
3282001,0.05893323479191541,3.0,0.4053784905265786,0,1
3282101,0.15419701290749385,3.0,0.46824939628865037,2,1
3282124,0.0,0.0,0.6054321344782831,0,-1
3282188,0.0,0.0,0.46824939628865037,-1,1
3282112,0.0,0.0,0.6683030402403549,-1,-1
3282254,0.0,0.0,0.3539560514921607,-1,0
